Australian Bureau of Statistics,,
,,
"2016 Census - Counting Employed Persons, Place of Work (POW)",,
SA2 (POW),,
Counting: Persons Aged 15 Years and Over Place of Work,,
,,
Filters:,,
Default Summation,Persons Aged 15 Years and Over Place of Work,
,,
Counting,SA2 (POW),Count
Persons Aged 15 Years and Over Place of Work,Weddell,7484
Persons Aged 15 Years and Over Place of Work,Bakewell,340
Persons Aged 15 Years and Over Place of Work,Driver,447
Persons Aged 15 Years and Over Place of Work,Durack - Marlow Lagoon,1413
Persons Aged 15 Years and Over Place of Work,Gray,293
Persons Aged 15 Years and Over Place of Work,Moulden,213
Persons Aged 15 Years and Over Place of Work,Palmerston - North,3357
Persons Aged 15 Years and Over Place of Work,Palmerston - South,287
Persons Aged 15 Years and Over Place of Work,Rosebery - Bellamack,423
Persons Aged 15 Years and Over Place of Work,Woodroffe,641
Persons Aged 15 Years and Over Place of Work,Charles,7018
Persons Aged 15 Years and Over Place of Work,East Side,918
Persons Aged 15 Years and Over Place of Work,Flynn (NT),650
Persons Aged 15 Years and Over Place of Work,Larapinta,350
Persons Aged 15 Years and Over Place of Work,Mount Johns,2244
Persons Aged 15 Years and Over Place of Work,Petermann - Simpson,1188
Persons Aged 15 Years and Over Place of Work,Ross,706
Persons Aged 15 Years and Over Place of Work,Sandover - Plenty,1626
Persons Aged 15 Years and Over Place of Work,Tanami,1145
Persons Aged 15 Years and Over Place of Work,Yuendumu - Anmatjere,445
Persons Aged 15 Years and Over Place of Work,Barkly,575
Persons Aged 15 Years and Over Place of Work,Tennant Creek,1340
Persons Aged 15 Years and Over Place of Work,Alligator,1961
Persons Aged 15 Years and Over Place of Work,Daly,627
Persons Aged 15 Years and Over Place of Work,Thamarrurr,390
Persons Aged 15 Years and Over Place of Work,Tiwi Islands,570
Persons Aged 15 Years and Over Place of Work,West Arnhem,887
Persons Aged 15 Years and Over Place of Work,Anindilyakwa,1484
Persons Aged 15 Years and Over Place of Work,East Arnhem,1808
Persons Aged 15 Years and Over Place of Work,Nhulunbuy,1168
Persons Aged 15 Years and Over Place of Work,Elsey,599
Persons Aged 15 Years and Over Place of Work,Gulf,1179
Persons Aged 15 Years and Over Place of Work,Katherine,4367
Persons Aged 15 Years and Over Place of Work,Victoria River,611
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (NT),97
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (NT),3677
Persons Aged 15 Years and Over Place of Work,Aranda,252
Persons Aged 15 Years and Over Place of Work,Belconnen,13459
Persons Aged 15 Years and Over Place of Work,Bruce,6214
Persons Aged 15 Years and Over Place of Work,Charnwood,617
Persons Aged 15 Years and Over Place of Work,Cook,184
Persons Aged 15 Years and Over Place of Work,Dunlop,217
Persons Aged 15 Years and Over Place of Work,Evatt,423
Persons Aged 15 Years and Over Place of Work,Florey,549
Persons Aged 15 Years and Over Place of Work,Flynn (ACT),194
Persons Aged 15 Years and Over Place of Work,Fraser,162
Persons Aged 15 Years and Over Place of Work,Giralang,205
Persons Aged 15 Years and Over Place of Work,Gooromon,3
Persons Aged 15 Years and Over Place of Work,Hawker,601
Persons Aged 15 Years and Over Place of Work,Higgins,139
Persons Aged 15 Years and Over Place of Work,Holt,1123
Persons Aged 15 Years and Over Place of Work,Kaleen,856
Persons Aged 15 Years and Over Place of Work,Latham,179
Persons Aged 15 Years and Over Place of Work,Lawson,95
Persons Aged 15 Years and Over Place of Work,Macgregor (ACT),313
Persons Aged 15 Years and Over Place of Work,Macquarie,916
Persons Aged 15 Years and Over Place of Work,McKellar,146
Persons Aged 15 Years and Over Place of Work,Melba,342
Persons Aged 15 Years and Over Place of Work,Page,371
Persons Aged 15 Years and Over Place of Work,Scullin,224
Persons Aged 15 Years and Over Place of Work,Spence,195
Persons Aged 15 Years and Over Place of Work,Weetangera,207
Persons Aged 15 Years and Over Place of Work,Molonglo Corridor,88
Persons Aged 15 Years and Over Place of Work,West Belconnen,90
Persons Aged 15 Years and Over Place of Work,Hume,2961
Persons Aged 15 Years and Over Place of Work,Kowen,20
Persons Aged 15 Years and Over Place of Work,Canberra East,3164
Persons Aged 15 Years and Over Place of Work,Canberra Airport,6844
Persons Aged 15 Years and Over Place of Work,Majura,1967
Persons Aged 15 Years and Over Place of Work,Amaroo,495
Persons Aged 15 Years and Over Place of Work,Bonner,321
Persons Aged 15 Years and Over Place of Work,Casey,494
Persons Aged 15 Years and Over Place of Work,Crace,383
Persons Aged 15 Years and Over Place of Work,Forde,350
Persons Aged 15 Years and Over Place of Work,Franklin,359
Persons Aged 15 Years and Over Place of Work,Gungahlin,3851
Persons Aged 15 Years and Over Place of Work,Hall,166
Persons Aged 15 Years and Over Place of Work,Harrison,618
Persons Aged 15 Years and Over Place of Work,Mitchell,4943
Persons Aged 15 Years and Over Place of Work,Ngunnawal,488
Persons Aged 15 Years and Over Place of Work,Nicholls,1096
Persons Aged 15 Years and Over Place of Work,Palmerston,281
Persons Aged 15 Years and Over Place of Work,Gungahlin - East,0
Persons Aged 15 Years and Over Place of Work,Gungahlin - West,0
Persons Aged 15 Years and Over Place of Work,Jacka,10
Persons Aged 15 Years and Over Place of Work,Kenny,93
Persons Aged 15 Years and Over Place of Work,Moncrieff,117
Persons Aged 15 Years and Over Place of Work,Taylor,0
Persons Aged 15 Years and Over Place of Work,Throsby,4
Persons Aged 15 Years and Over Place of Work,Acton,6389
Persons Aged 15 Years and Over Place of Work,Ainslie,879
Persons Aged 15 Years and Over Place of Work,Braddon,4129
Persons Aged 15 Years and Over Place of Work,Civic,34356
Persons Aged 15 Years and Over Place of Work,Dickson,3241
Persons Aged 15 Years and Over Place of Work,Downer,213
Persons Aged 15 Years and Over Place of Work,Hackett,232
Persons Aged 15 Years and Over Place of Work,Lyneham,2186
Persons Aged 15 Years and Over Place of Work,O'Connor (ACT),699
Persons Aged 15 Years and Over Place of Work,Turner,1077
Persons Aged 15 Years and Over Place of Work,Watson,1136
Persons Aged 15 Years and Over Place of Work,Black Mountain,127
Persons Aged 15 Years and Over Place of Work,Campbell,1721
Persons Aged 15 Years and Over Place of Work,Duntroon,2882
Persons Aged 15 Years and Over Place of Work,Parkes (ACT) - North,813
Persons Aged 15 Years and Over Place of Work,Reid,701
Persons Aged 15 Years and Over Place of Work,Russell,6568
Persons Aged 15 Years and Over Place of Work,Deakin,6055
Persons Aged 15 Years and Over Place of Work,Forrest,3737
Persons Aged 15 Years and Over Place of Work,Griffith (ACT),3315
Persons Aged 15 Years and Over Place of Work,Lake Burley Griffin,0
Persons Aged 15 Years and Over Place of Work,Narrabundah,1070
Persons Aged 15 Years and Over Place of Work,Parkes (ACT) - South,5249
Persons Aged 15 Years and Over Place of Work,Red Hill (ACT),929
Persons Aged 15 Years and Over Place of Work,Yarralumla,1856
Persons Aged 15 Years and Over Place of Work,Barton,11593
Persons Aged 15 Years and Over Place of Work,Fyshwick,12609
Persons Aged 15 Years and Over Place of Work,Kingston (ACT),2724
Persons Aged 15 Years and Over Place of Work,Banks,144
Persons Aged 15 Years and Over Place of Work,Bonython,193
Persons Aged 15 Years and Over Place of Work,Calwell,743
Persons Aged 15 Years and Over Place of Work,Chisholm,535
Persons Aged 15 Years and Over Place of Work,Conder,811
Persons Aged 15 Years and Over Place of Work,Fadden,241
Persons Aged 15 Years and Over Place of Work,Gilmore,127
Persons Aged 15 Years and Over Place of Work,Gordon (ACT),396
Persons Aged 15 Years and Over Place of Work,Gowrie (ACT),331
Persons Aged 15 Years and Over Place of Work,Greenway,10357
Persons Aged 15 Years and Over Place of Work,Isabella Plains,355
Persons Aged 15 Years and Over Place of Work,Kambah,1367
Persons Aged 15 Years and Over Place of Work,Macarthur,90
Persons Aged 15 Years and Over Place of Work,Monash,497
Persons Aged 15 Years and Over Place of Work,Mount Taylor,8
Persons Aged 15 Years and Over Place of Work,Oxley (ACT),75
Persons Aged 15 Years and Over Place of Work,Richardson,172
Persons Aged 15 Years and Over Place of Work,Theodore,134
Persons Aged 15 Years and Over Place of Work,Tuggeranong,63
Persons Aged 15 Years and Over Place of Work,Wanniassa,2057
Persons Aged 15 Years and Over Place of Work,Tuggeranong - West,13
Persons Aged 15 Years and Over Place of Work,Chapman,311
Persons Aged 15 Years and Over Place of Work,Duffy,209
Persons Aged 15 Years and Over Place of Work,Fisher,176
Persons Aged 15 Years and Over Place of Work,Holder,545
Persons Aged 15 Years and Over Place of Work,Rivett,179
Persons Aged 15 Years and Over Place of Work,Stirling,477
Persons Aged 15 Years and Over Place of Work,Waramanga,347
Persons Aged 15 Years and Over Place of Work,Weston,1843
Persons Aged 15 Years and Over Place of Work,Scrivener,120
Persons Aged 15 Years and Over Place of Work,Chifley,230
Persons Aged 15 Years and Over Place of Work,Curtin,987
Persons Aged 15 Years and Over Place of Work,Farrer,344
Persons Aged 15 Years and Over Place of Work,Garran,6374
Persons Aged 15 Years and Over Place of Work,Hughes,479
Persons Aged 15 Years and Over Place of Work,Isaacs,125
Persons Aged 15 Years and Over Place of Work,Lyons (ACT),237
Persons Aged 15 Years and Over Place of Work,Mawson,787
Persons Aged 15 Years and Over Place of Work,O'Malley,226
Persons Aged 15 Years and Over Place of Work,Pearce,640
Persons Aged 15 Years and Over Place of Work,Phillip,12425
Persons Aged 15 Years and Over Place of Work,Torrens,162
Persons Aged 15 Years and Over Place of Work,Arboretum,94
Persons Aged 15 Years and Over Place of Work,Coombs,130
Persons Aged 15 Years and Over Place of Work,Denman Prospect,6
Persons Aged 15 Years and Over Place of Work,Molonglo,0
Persons Aged 15 Years and Over Place of Work,Molonglo - North,6
Persons Aged 15 Years and Over Place of Work,Wright,86
Persons Aged 15 Years and Over Place of Work,ACT - South West,485
Persons Aged 15 Years and Over Place of Work,Namadgi,4
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (ACT),0
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (ACT),6824
Persons Aged 15 Years and Over Place of Work,Christmas Island,998
Persons Aged 15 Years and Over Place of Work,Cocos (Keeling) Islands,240
Persons Aged 15 Years and Over Place of Work,Jervis Bay,473
Persons Aged 15 Years and Over Place of Work,Norfolk Island,986
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (OT),0
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (OT),113
Persons Aged 15 Years and Over Place of Work,POW not applicable,8353436
Persons Aged 15 Years and Over Place of Work,Total,19037278
,,
"Data Source: Census of Population and Housing, 2016, TableBuilder",,
,,
INFO,Cells in this table have been randomly adjusted to avoid the release of confidential data. No reliance should be placed on small cells.,
,,
,,
"Copyright Commonwealth of Australia, 2018, see abs.gov.au/copyright",,
"ABS data licensed under Creative Commons, see abs.gov.au/ccby",,
